Solidity,Eccentricity,EquivDiameter,Extrema,FilledArea,Extent,Orientation,EulerNumber,BoundingBox1,BoundingBox2,BoundingBox3,BoundingBox4,ConvexHull1,ConvexHull2,ConvexHull3,ConvexHull4,MajorAxisLength,MinorAxisLength,Perimeter,ConvexArea,Centroid1,Centroid2,Area,microorganism
0.550647511800234,0.704392511929524,0.132010040989002,0.188242651657285,0.0192395541816536,0.542152137575703,0.640758261629118,0.984894259818731,0.157460317460317,0.392794376098418,0.0536277602523659,0.0572390572390572,0.157495256166982,0.157495256166982,0.157460317460317,0.157460317460317,0.0389949534905857,0.0381054912007036,0.0139974634026317,0.00320561480933777,0.173405437020238,0.395797136700891,0.0272121049011692,1
0.582408357322664,0.888694481830417,0.151994593313614,0.221388367729831,0.0205434797071046,0.440787435769273,0.660586617169125,0.978851963746223,0.172698412698412,0.117750439367311,0.0662460567823343,0.0749158249158249,0.17583807716635,0.17583807716635,0.173968253968253,0.172698412698412,0.0541611466597567,0.0309219465186545,0.0172655197491648,0.00379609230223639,0.191472007132539,0.133909285003112,0.034109825264396,1
0.311543357499939,0.932228068028875,0.562166653501034,0.267667292057535,0.183520865025967,0.281048935948816,0.952802230063294,0.830815709969788,0.175238095238095,0.359402460456941,0.169085173501577,0.515151515151515,0.265654648956356,0.265654648956356,0.232380952380952,0.231746031746031,0.295118225674496,0.12615975716742,0.3986036566087,0.0705055623095724,0.253585245444972,0.613676115714316,0.33705132422276,1
0.27887898054205,0.959965740854031,0.175923569115181,0.32332707942464,0.0214349389949129,0.211021430191132,0.435658952730367,0.97549513259483,0.281904761904761,0.83567662565905,0.165930599369085,0.0841750841750841,0.282732447817836,0.282732447817836,0.281904761904761,0.281904761904761,0.127529117778291,0.0414592440156654,0.063361299248715,0.0102664276169626,0.34045669007577,0.853576532381236,0.0433300439580156,1
0.276820301322015,0.812357763367184,0.867747418804619,0.502814258911819,0.515853339424232,0.265590856515941,0.0893250872093346,0.587445451493789,0.289523809523809,0.107205623901581,0.322397476340694,0.663299663299663,0.289057558507273,0.289057558507273,0.289523809523809,0.289523809523809,0.398786410819222,0.277773668608416,0.524845010903965,0.178923372362408,0.436814235077643,0.403140659631747,0.762786200572151,1
0.388743828251254,0.796990089318488,0.320469340167759,0.360225140712945,0.0647128481015465,0.275455156231861,0.121773310322621,0.938569989929506,0.309841269841269,0.651142355008787,0.128706624605678,0.241582491582491,0.352941176470588,0.352941176470588,0.323809523809523,0.309841269841269,0.120096762933017,0.0893696012171451,0.145821894622643,0.0204407198841991,0.356760481600536,0.746615412858365,0.121298206792061,1
0.526652461780048,0.838382478893919,0.250043739156638,0.709193245778611,0.051842127438762,0.461312998440357,0.159373875414599,0.952668680765357,0.674285714285714,0.579964850615114,0.0782334384858044,0.146464646464646,0.673624288425047,0.673624288425047,0.674920634920634,0.674285714285714,0.0833450135807544,0.0564494741203395,0.0491775839069362,0.00975765505683997,0.707696107271668,0.62085153872303,0.0785363276616528,1
0.761444826825047,0.636204576043068,0.113007937413509,0.871794871794871,0.0114381766331223,0.689575299793511,0.135852144664437,0.988251090970124,0.87047619047619,0.453427065026361,0.0302839116719242,0.0572390572390572,0.876660341555977,0.876660341555977,0.878095238095238,0.87047619047619,0.0238335792840049,0.0280899727418086,0.00907533579351606,0.00174130016306218,0.879802144462437,0.457807919619539,0.0213311005452388,1
0.548337216231084,0.820127248256454,0.089748360878762,0.0606629143214509,0.00801869846943979,0.40902920253753,0.725532642640601,0.981873111782477,0.0146031746031746,0.97451669595782,0.0422712933753943,0.053030303030303,0.038583175205566,0.0385831752055661,0.0209523809523809,0.0196825396825396,0.0276343639212623,0.0219447789965771,0.0183588396378156,0.00176158152935409,0.0254886571738236,0.968636450481006,0.0150314484215982,1
0.164462164335212,0.752967086749051,1.0,0.390243902439024,0.565775059541497,0.149971038656626,0.90301686919881,0.313192346424974,0.0812698412698412,0.0404217926186291,0.528075709779179,0.931818181818181,0.105629348513598,0.105629348513598,0.0831746031746031,0.0819047619047619,0.59132604173809,0.464756956176122,0.777372531991133,0.388423512014101,0.388987780697012,0.431915835595319,0.999999999999999,1
0.526355097003821,0.614670255720053,0.122743483743369,0.116322701688555,0.0126578348627108,0.513671979554434,0.655204762281447,0.984558576703591,0.0907936507936508,0.83567662565905,0.0511041009463722,0.0563973063973064,0.106894370651486,0.106894370651486,0.0907936507936508,0.0907936507936508,0.0308938184275477,0.0355081937297283,0.0288991939737274,0.00299642700272697,0.104212315831666,0.83377222225749,0.0242616349192109,1
0.662170739992245,0.69738162241527,0.10329462637398,0.155722326454033,0.00953550979496436,0.585985115734099,0.515330571008062,0.986572675394427,0.117460317460317,0.342706502636203,0.0473186119873817,0.0387205387205387,0.127767235926628,0.127767235926628,0.117460317460317,0.117460317460317,0.0232668692833908,0.0251669923692922,0.014710892352996,0.00176737620543749,0.131238291113594,0.334841043826597,0.0185799866431426,1
0.370867630357283,0.941270035482687,0.115580501990936,0.217636022514071,0.0110124050329751,0.266643449473432,0.218876211209811,0.982208794897616,0.203809523809523,0.4103690685413,0.0599369085173501,0.0909090909090909,0.203036053130929,0.203036053130929,0.203809523809523,0.203809523809523,0.0651631136226014,0.0259466431524874,0.0297055388350872,0.00396124057061334,0.218613762888524,0.420084662182204,0.0220886536487146,1
0.401233148852801,0.957225009176557,0.0985321782685145,0.343339587242026,0.00790338532773325,0.382082822825748,0.538570981323665,0.991607922121517,0.281904761904761,0.560632688927943,0.0744479495268138,0.037037037037037,0.280834914611005,0.280834914611005,0.283174603174603,0.283809523809523,0.0600630907761292,0.0198764795524511,0.0316023677942949,0.00286488785563375,0.306740041819676,0.548795024451016,0.0172941399280324,1
0.496584308060758,0.737269056649945,0.097666464793636,0.627892432770481,0.0105201066203048,0.399119791694861,0.228665605262307,0.982208794897616,0.615873015873015,0.115114235500878,0.0422712933753943,0.0622895622895622,0.614800759013282,0.614800759013282,0.616507936507936,0.615873015873015,0.0337805605986381,0.0317997637142146,0.0204105167787615,0.00223964230623472,0.627087981729931,0.124069656503071,0.0170648804361911,1
0.535276040290639,0.765398262571883,0.310478380568696,0.685428392745465,0.0718844384915266,0.432156173517843,0.453520850579297,0.876804296743873,0.627301587301587,0.0263620386643233,0.145110410094637,0.127104377104377,0.64516129032258,0.64516129032258,0.628571428571428,0.627301587301587,0.0871133964314526,0.0705881002426408,0.0677089166470407,0.0140300697331319,0.689711476086098,0.0627787551961616,0.114679584940641,1
0.776381688277079,0.663183653493209,0.101098598884139,0.659161976235146,0.00978831168255179,0.770279105548608,0.463831105238353,0.979859013091641,0.643809523809523,0.562390158172231,0.0365930599369085,0.0345117845117845,0.641366223908918,0.641366223908918,0.644444444444444,0.646984126984126,0.0211201820815183,0.0246436748581675,0.00818237677850033,0.00141853670521671,0.652441593791752,0.551629330018758,0.0179819184035565,1
0.353082929317536,0.821118316407683,0.652166331674463,0.167604752970606,0.32612330522945,0.299739979465415,0.270283203331725,0.77173548170527,0.00317460317460317,0.224956063268892,0.305362776025236,0.358585858585858,0.0531309297912713,0.0531309297912713,0.00888888888888888,0.00317460317460317,0.252610569719787,0.17329070027386,0.340015378388494,0.0822183410769521,0.152867342290362,0.391306094652691,0.444693639544271,1
0.273938150413966,0.963526244952893,0.11521069400437,0.022514071294559,0.0102850452160569,0.175248306678672,0.155154625966377,0.988586774085263,0.0184126984126984,0.601054481546572,0.0555205047318612,0.1506734006734,0.0227703984819734,0.0227703984819734,0.0215873015873015,0.0209523809523809,0.0877797901153622,0.0268535138190971,0.0274622532612557,0.0053977407716886,0.0226101349719063,0.668306938109052,0.0219790078047905,1
0.558093068312695,0.847571271259023,0.102017560027969,0.15697310819262,0.0101209457451668,0.528197762367816,0.0471030680082401,0.986236992279288,0.139682539682539,0.935852372583479,0.0271293375394321,0.0723905723905723,0.143580012650221,0.143580012650221,0.142222222222222,0.14031746031746,0.031964224756048,0.0226934828034812,0.0153018571523948,0.00210288795066644,0.135494748652342,0.939404195784492,0.018231113503384,1
0.558413307302478,0.827003548268689,0.185626055079154,0.185741088180112,0.0267659542384232,0.390278010851932,0.248159718701848,0.968110104061765,0.18031746031746,0.00615114235500878,0.0706624605678233,0.113636363636363,0.183428209993674,0.183428209993674,0.18031746031746,0.208888888888888,0.0597990116261832,0.042790910748802,0.0289574502193554,0.00552812098356513,0.2019653269909,0.0390379675371482,0.047367004575222,1
0.329408118287133,0.814486724580937,0.383571631280372,0.420262664165103,0.0973287267211595,0.276658119611851,0.674285529656744,0.919436052366566,0.252063492063492,0.586994727592267,0.197476340694006,0.219696969696969,0.282099936748893,0.282099936748893,0.282539682539682,0.278730158730158,0.153658404945412,0.108562288689252,0.148617389188235,0.0331924840733327,0.314180044994488,0.673270973161147,0.167319557828214,1
0.402182428715372,0.785513275419063,0.210750177736037,0.472795497185741,0.031680068123456,0.351783182692244,0.569050518465204,0.97079556898288,0.429841269841269,0.536028119507908,0.118611987381703,0.0951178451178451,0.428842504743833,0.428842504743833,0.429841269841269,0.429841269841269,0.0650768312447949,0.0515250587075382,0.0651212750443652,0.00957396382499614,0.48881880413604,0.557615009088092,0.0586206552834345,1
0.539965254069608,0.775749418818059,0.0962246817574071,0.477798624140087,0.00887024166973429,0.471147224071778,0.887196633513563,0.991272239006377,0.448253968253968,0.116871704745166,0.0321766561514195,0.0648148148148148,0.458570524984187,0.458570524984187,0.454603174603174,0.453968253968253,0.0276624515889312,0.0247653917419739,0.0203140998914662,0.00199394804029849,0.454239999116395,0.125931539241331,0.0166861038844532,1
0.582213926507439,0.583996084669032,0.128343558641189,0.649781113195747,0.012986033804491,0.513837387019183,0.770611874730517,0.98053037932192,0.617777777777777,0.171353251318101,0.0492113564668769,0.0631313131313131,0.640101201771031,0.64010120177103,0.633650793650793,0.619047619047619,0.0336040488831893,0.0393904120231902,0.034926789859254,0.00288516922192566,0.638205475857748,0.175392832473252,0.02602593622599,1
0.577513275621692,0.872494799951058,0.0982314167098206,0.948717948717948,0.0087061421988442,0.505912865753497,0.0984766359201071,0.981873111782477,0.954285714285714,0.218804920913884,0.0309148264984227,0.0639730639730639,0.953826691967109,0.953826691967109,0.954285714285714,0.963809523809523,0.0339200810393465,0.0216294512018255,0.0178891836672033,0.00190818683426415,0.967337063224101,0.231719176948691,0.0172143974960876,1
0.419017849892548,0.850899302581671,0.244893636318421,0.132582864290181,0.0401289733138779,0.336716066357865,0.906660665164062,0.961396441758979,0.0787301587301587,0.739015817223198,0.0845425867507886,0.181818181818181,0.128399746995572,0.128399746995572,0.111746031746031,0.0825396825396825,0.0908647522809985,0.0588631015828875,0.0888861122256858,0.0118605430075064,0.106307088346473,0.809492610430039,0.0757652781515704,1
0.360745790858778,0.897785390921326,0.187169067200313,0.429643527204502,0.0252580131545683,0.261064706798728,0.723113843973559,0.979187646861362,0.35047619047619,0.659050966608084,0.101577287066246,0.123737373737373,0.399746995572422,0.399746995572422,0.399365079365079,0.35047619047619,0.0838395768271601,0.0449021099210562,0.0610431277918316,0.00876792438179498,0.397464927763387,0.682501163350599,0.0480248796387667,1
0.741315518895816,0.77726660956809,0.11979087124304,0.384615384615384,0.014321005175786,0.692793226834985,0.93770729973606,0.991272239006377,0.373968253968253,0.908611599297012,0.0271293375394321,0.069023569023569,0.380139152435167,0.380139152435167,0.38031746031746,0.379047619047619,0.0328455441714831,0.0285277866568709,0.00745854992852582,0.00197540507683161,0.374673512548407,0.912385590088557,0.0233545647558386,1
0.332164461020624,0.957543129817692,0.143158698533348,0.513445903689806,0.0149241816093279,0.212886023430117,0.623465689491316,0.98522994293387,0.464761904761904,0.0,0.120504731861198,0.0816498316498316,0.472485768500948,0.472485768500948,0.469206349206349,0.466666666666666,0.0895916282595348,0.0298502817239939,0.0536278499303708,0.00618639618663956,0.506158391027713,0.00509934983680915,0.0309699670065687,1
0.33365128490176,0.780753701211305,0.112255448377555,0.636022514071294,0.0137222638630789,0.294522125804707,0.693265467331733,0.988922457200402,0.593650793650793,0.126537785588752,0.0694006309148265,0.0673400673400673,0.596457938013915,0.596457938013915,0.593650793650793,0.593968253968254,0.0467393935321811,0.0385483939111025,0.0330131912235705,0.00423359034653321,0.62151915283883,0.140036192356749,0.0211118088573906,1
0.470805069383208,0.875443533586198,0.105745189424193,0.659161976235146,0.0109103972537731,0.389571269866188,0.485274407193781,0.987579724739845,0.652063492063492,0.108084358523725,0.0675078864353312,0.0454545454545454,0.651486401012017,0.651486401012017,0.652063492063492,0.652063492063492,0.04113585793735,0.0254466394246489,0.0226422841405668,0.00268061715618158,0.676211459968018,0.100862301292282,0.0192577973146736,1
0.394874117484248,0.8907133243607,0.134943929034315,0.732958098811757,0.0138819282131341,0.308566723266093,0.614559251654219,0.981873111782477,0.685079365079365,0.124780316344463,0.0889589905362776,0.0673400673400673,0.685641998734977,0.685641998734977,0.685079365079365,0.685079365079365,0.0587691304783228,0.0330803058058302,0.0470654449052935,0.00471570739667223,0.723852652747066,0.134302010946409,0.0281789818885001,1
0.605682869615839,0.809372323504221,0.104741090523962,0.702939337085678,0.009881449220084,0.540693544477465,0.661686830749827,0.98522994293387,0.69079365079365,0.0667838312829525,0.0473186119873817,0.0437710437710437,0.694497153700189,0.694497153700189,0.695238095238095,0.69079365079365,0.0319582584214124,0.0256568185064575,0.0178107267883258,0.00199916324877355,0.706480958125484,0.0613630807871876,0.0189786988028667,1
0.713992270803239,0.666156857946898,0.113689039464714,0.868667917448405,0.0109503133412869,0.675981813599621,0.152758110106032,0.985901309164149,0.869206349206349,0.453427065026361,0.0309148264984227,0.058080808080808,0.873497786211258,0.873497786211258,0.869206349206349,0.871746031746031,0.0247279787407564,0.0277321594232004,0.0156927411562625,0.00189254120883896,0.879731892749394,0.457493721472256,0.0215304566251009,1
0.517136788940775,0.617117337574942,0.162469755616605,0.0800500312695434,0.0192040732149747,0.442200917740762,0.0560479436868909,0.979859013091641,0.0488888888888888,0.320738137082601,0.0555205047318612,0.0993265993265993,0.0550284629981024,0.0550284629981024,0.0526984126984126,0.052063492063492,0.0467337484617183,0.05025990134601,0.046010845814518,0.00479915073227321,0.0625407206284587,0.342383712552437,0.038017204429692,1
0.358321124221847,0.882295362779885,0.557801222355828,0.348968105065666,0.217937402704536,0.269305005951661,0.71562236436177,0.840214837193689,0.104761904761904,0.139718804920913,0.26372239747634,0.342592592592592,0.19291587602783,0.19291587602783,0.192380952380952,0.165714285714285,0.248025303867717,0.139289263340069,0.273175474078579,0.0605578418771968,0.216750101813611,0.274492302145391,0.332206971482112,1
0.280354367316408,0.954508748317631,0.112598047390425,0.371482176360225,0.0100278082076346,0.265590856515941,0.0469365040281742,0.98019469620678,0.36063492063492,0.161687170474516,0.0384858044164037,0.131313131313131,0.361163820366856,0.361163820366856,0.36063492063492,0.361269841269841,0.0914515183449644,0.0316704728094422,0.0276412581794622,0.00509352027731001,0.37214554254165,0.209053602656135,0.0212114868973216,1
0.532107961713141,0.675125412945063,0.202380053774294,0.450281425891181,0.0447858501904884,0.526092576452833,0.814203172403189,0.973816717019133,0.39047619047619,0.732864674868189,0.0637223974763407,0.106060606060606,0.402909550917141,0.402909550917141,0.403809523809523,0.403174603174603,0.0624510932665691,0.0604132314832643,0.0189604474051656,0.00672124478913753,0.411493950839469,0.751175416747361,0.0547431795301177,1
0.55924821609727,0.877499082344304,0.0788486800722061,0.546591619762351,0.00703410164409929,0.506183532513994,0.566081334472727,0.992279288351795,0.518730158730158,0.33567662565905,0.0460567823343848,0.0303030303030303,0.517394054395951,0.517394054395951,0.518730158730158,0.518730158730158,0.0316848626104586,0.019876775412645,0.0135449272061253,0.00141563936717501,0.532869132617382,0.325910876778061,0.0124198837754054,1
0.63512198246234,0.419809127615318,0.0978174307122021,0.573483427141963,0.0128662855419495,0.642960468818888,0.716670213346732,0.98992950654582,0.563174603174603,0.855008787346221,0.0328075709779179,0.0454545454545454,0.564832384566729,0.564832384566729,0.565079365079365,0.564444444444444,0.0247759388922499,0.0355184304924403,0.00661110360540692,0.00170073743047837,0.569352375528926,0.84642224143723,0.0171047516521635,1
0.535802147202426,0.814866022268444,0.127594580440551,0.634771732332708,0.0149241816093279,0.471914113226522,0.725075288033129,0.985565626049009,0.589841269841269,0.09402460456942,0.052365930599369,0.0648148148148148,0.613535736875395,0.613535736875395,0.592380952380952,0.589841269841269,0.0382882641004451,0.0295816998398922,0.0262985287392168,0.00312622774699517,0.609845295967127,0.105709196874576,0.0257867089301555,1
0.612030463877613,0.627615318732411,0.256151422327157,0.90556597873671,0.0530928315141946,0.576556890243425,0.476630906475717,0.944276602886874,0.848888888888888,0.181898066783831,0.0996845425867508,0.0951178451178451,0.846932321315623,0.846932321315623,0.848888888888888,0.848888888888888,0.0644603711922967,0.0660782441336544,0.0401654757453937,0.00873315632529457,0.894273162548465,0.205276963536231,0.0818855098033352,1
0.497179037613213,0.860393980178637,0.194871839882504,0.871169480925578,0.0307664332314733,0.370323855786344,0.347783362096722,0.958710976837865,0.864126984126984,0.454305799648506,0.0952681388012618,0.0976430976430976,0.876660341555977,0.876660341555977,0.864126984126984,0.864126984126984,0.0704867822281432,0.044716960611659,0.0308304725397247,0.00676180752172134,0.901775005211084,0.478401421048736,0.0513740617804491,1
0.500781726248274,0.557445246543497,0.106494167624832,0.0193871169480925,0.0107950841120666,0.46723759308681,0.435396572681501,0.982544478012756,0.00888888888888888,0.9103690685413,0.0435331230283911,0.058080808080808,0.01707779886148,0.01707779886148,0.0133333333333333,0.00888888888888888,0.0284882381973738,0.0353927490820345,0.0198665350813054,0.00253343238366318,0.0105954866549357,0.913491762364627,0.0194671211985287,1
0.374584690060124,0.900513887189526,0.136913215076697,0.220762976860537,0.0142722188466024,0.300145979606161,0.324728456146879,0.983215844243034,0.206984126984126,0.934094903339191,0.073186119873817,0.0867003367003366,0.211891208096141,0.211891208096141,0.211428571428571,0.208253968253968,0.0616337513163799,0.0329034405818646,0.0465406485579601,0.00509583814774337,0.231542197198741,0.938915375472873,0.0288368569520448,1
0.56415473490502,0.755976997430564,0.133830409100085,0.515947467166979,0.0228807883870796,0.576541853201175,0.0415351516846358,0.989258140315542,0.509841269841269,0.55360281195079,0.0334384858044164,0.085016835016835,0.516129032258064,0.516129032258064,0.516825396825396,0.513015873015873,0.0450515633586645,0.0393556188643773,0.00967610332655416,0.00319286652195428,0.516093100601095,0.567325758082384,0.0278101731407553,1
0.502257113022632,0.806435825278355,0.0863920023171513,0.788617886178861,0.00872831780301854,0.422382096055422,0.213023632030643,0.979523329976502,0.767619047619047,0.903339191564147,0.0347003154574132,0.058080808080808,0.772296015180265,0.772296015180265,0.768888888888888,0.767619047619047,0.0311303606484065,0.0252911353066892,0.0116412013236071,0.00183807125365499,0.781262365489481,0.897281642505817,0.0142041206901707,1
0.523918993260113,0.757604306864064,0.0625051565393696,0.786741713570981,0.00506490799341828,0.481026560829948,0.141872959034173,0.988586774085263,0.789206349206349,0.860281195079086,0.0208201892744479,0.0488215488215488,0.789373814041745,0.789373814041745,0.791746031746031,0.789206349206349,0.0199468335331137,0.019849319586643,0.011484287565852,0.00108881963607116,0.793122126117365,0.849229762330364,0.00891121676983343,1
0.494594251481391,0.655817937109996,0.120346460931717,0.828642901813633,0.0138242716422808,0.491357008855614,0.920439795755793,0.970124202752601,0.82095238095238,0.528119507908611,0.0391167192429022,0.074074074074074,0.833649588867805,0.833649588867805,0.822222222222222,0.82095238095238,0.0353326796066368,0.0376674997695249,0.0319368160602106,0.00310594638070326,0.83237164260706,0.538448139434754,0.0235240174237213,1
0.427092447277797,0.701639544842775,0.103476312101556,0.856785490931832,0.010879351407929099,0.375556746489301,0.296785259477713,0.982208794897616,0.829841269841269,0.209138840070298,0.0479495268138801,0.0648148148148148,0.833017077798861,0.833017077798861,0.831746031746031,0.831111111111111,0.0372828908194723,0.0368298603883082,0.0274213618580745,0.00288227188388396,0.852723062995237,0.208604611503513,0.0186298256631081,1
0.794783993082837,0.672396916676862,0.123225053320811,0.871169480925578,0.0130348201336745,0.732370722036665,0.162714625208762,0.98019469620678,0.87047619047619,0.451669595782073,0.0309148264984227,0.0606060606060606,0.874762808349146,0.874762808349146,0.873015873015873,0.871111111111111,0.0255557388291169,0.0282034647122221,0.0118276633213321,0.00191282257513087,0.87934313235564,0.457152216870988,0.0244111519791074,1
0.521277021594401,0.747877156490884,0.0832427830391545,0.888055034396497,0.0074643083650814,0.476680855619733,0.898442208983759,0.983551527358173,0.875555555555555,0.144991212653778,0.028391167192429,0.0572390572390572,0.881720430107526,0.881720430107526,0.883174603174603,0.882539682539682,0.0253607773711797,0.0245318988768791,0.0156269928213531,0.0016665488415863,0.884373578831604,0.147591992530206,0.0134465675866949,1
0.459836883983132,0.986320812431176,0.0363713761596727,0.388367729831144,0.00207563655071782,0.495041084206835,0.0106010452864621,0.99026518966096,0.386666666666666,0.452548330404217,0.00378548895899053,0.0656565656565656,0.385831752055661,0.385831752055661,0.386666666666666,0.386666666666666,0.0337181894542557,0.00436736983956211,0.00935047752091387,0.000621768743748993,0.377029256691925,0.459269423650328,0.00431605912901328,1
0.42718394413202,0.850201884253028,0.0370249766675736,0.445903689806128,0.00204902582570862,0.335633399315874,0.271697047416698,0.996643168848606,0.432380952380952,0.338312829525483,0.02397476340694,0.0345117845117845,0.435800126502213,0.435800126502213,0.434920634920634,0.432380952380952,0.0188308076920923,0.0143279766464531,0.00810220442123592,0.000704632611741636,0.436925841546811,0.322745850049477,0.0044157371689443,1
0.338935228233184,0.828545209837269,0.0291706529275977,0.450281425891181,0.00154785717136863,0.256959594264511,0.188718660625054,0.995300436388049,0.44063492063492,0.533391915641476,0.0195583596214511,0.0446127946127946,0.45224541429475,0.45224541429475,0.451428571428571,0.448888888888888,0.0204536507129632,0.0166252718807252,0.0103989148934017,0.000734764927375324,0.439275356790727,0.530410997787394,0.00326943970973754,1
0.489767792421086,0.910608099840939,0.0270580077765002,0.459036898061288,0.00133497137129501,0.354429702128222,0.827288193566285,0.997650218194024,0.449523809523809,0.497363796133567,0.0151419558359621,0.0345117845117845,0.462365591397849,0.462365591397849,0.452698412698412,0.449523809523809,0.014936764654993,0.00832420407394753,0.00757124635561495,0.000388822765196248,0.448319975875536,0.485262037167562,0.00298037339393758,1
0.724445786398306,0.734075614829316,0.0365027399143941,0.480925578486554,0.0019292775631672,0.707198713310368,0.940568412116053,0.997314535078885,0.478095238095238,0.351493848857644,0.00883280757097791,0.0286195286195286,0.484503478810879,0.484503478810879,0.483809523809523,0.478095238095238,0.00904239319411947,0.01210600741757,0.00506955372109843,0.000298425818295183,0.473374600756432,0.339153463401916,0.00433599473699949,1
0.598923539510057,0.150214119662302,0.0397789344029678,0.536585365853658,0.00247923254669073,0.50183782730378,0.0289676487070957,0.990600872776099,0.53079365079365,0.484182776801405,0.0176656151419558,0.0294612794612794,0.536369386464263,0.536369386464263,0.533333333333333,0.531428571428571,0.00695624134135686,0.0184281255588059,0.00934960227683893,0.000473425036013911,0.528249536653349,0.472978307109426,0.0048443527406477,1
0.570570951807463,0.846359965740854,0.0416493319172964,0.542839274546591,0.00259454568839728,0.504108420683511,0.0734129349464599,0.992279288351795,0.539682539682539,0.447275922671353,0.0126182965299684,0.0404040404040404,0.538899430740037,0.538899430740037,0.539682539682539,0.541587301587301,0.0164708469744395,0.0130722276390936,0.00824098312175825,0.000544699551839751,0.537530789707597,0.435498198861077,0.00514338686044077,1
